,0
0,-0.01987617316571883
1,0.01438860952681685
2,0.002614393682283939
3,-0.01961645849722194
4,-0.02616601234066349
5,0.03063723506750797
6,-0.050581319369734014
7,-0.023176353949945633
8,-0.05081532430204112
9,-0.006504646733387125
10,0.01172201330676175
11,-0.04525113238063795
12,0.0379714466126765
13,-0.03611663356413809
14,-0.008513169409493739
15,0.05096948672290559
16,0.008898976807215436
17,-0.03942153814829971
18,-0.02336597534677433
19,-0.022085523776271685
20,0.029886788906228767
21,-0.015880621646334796
22,0.04480354369300248
23,0.004047598594661014
24,0.0038236812587950546
25,0.027299096531100762
26,-0.034937575624197977
27,0.006497632744992161
28,0.04119005423534769
29,-0.0038843901506194893
30,-0.015520032516634391
31,0.011294131673898642
32,0.0020856961261583387
33,-8.962211653086236e-05
34,0.036614218847786026
35,-0.037695195435193736
36,0.021942399932573103
37,0.020953032223611633
38,-0.02544394319630308
39,0.004680320532232321
40,0.0075942223110579445
41,0.020934226695867572
42,-0.004909137441653793
43,0.015231094764963992
44,-0.04775889798111509
45,-0.009275260638263078
46,0.025975630099142402
47,-0.002485586056067208
48,-0.011475923965366657
49,0.04664160253018279
50,-0.02888361645967617
51,-0.02856295760730127
52,0.059078398004325
53,-0.031013381621887253
54,0.0020034363932840632
55,0.06195092961812331
56,-0.014252931973655484
57,-0.050280193488325506
58,0.03137610874504012
59,0.016372037463340094
60,-0.04410553046774238
61,0.05529625617143387
62,-0.021502725886753452
63,-0.006605486082160073
64,-0.011108952029615411
65,0.008085377048792811
66,-0.003821287495635971
67,0.009939643551087275
68,-0.030297059063462802
69,0.023332189222301937
70,-0.045032813764225306
71,-0.026873130600064327
72,0.03009715227897837
73,0.046573207739010206
74,-0.01738546391312469
75,0.024836669188608586
76,0.06823108441291569
77,-0.002518329966634071
78,-0.014483802675315377
79,0.03417241425324796
80,0.012842139563296407
81,-0.02916752823338469
82,-0.012301875301743159
83,0.030930273742124932
84,-0.015732742477034982
85,-0.037076955949111395
86,0.001968335618384292
87,0.011228607787556182
88,0.002558754216935178
89,0.004896925804597356
90,0.06553623553306265
91,0.015841014172517816
92,0.001523341592846012
93,0.012203119524549139
94,0.05291545693190733
95,-0.0002469227158276178
96,-0.009730424444963727
97,0.04243752315126961
98,0.020282593862417892
99,-0.030361329607828197
100,-0.042827111072578736
101,-0.01967311985521585
102,-0.013661712631038247
103,-0.04370235133422569
104,-0.008688838601862677
105,-0.022846239111440216
106,0.006254137307421571
107,0.005678421761882012
108,0.041216095676612025
109,0.005909997464385488
110,0.020116407379491337
111,0.02379131231248502
112,-0.0028117476357023925
113,-0.017976093066043242
114,-0.004158647058687903
115,-0.01428763438207611
116,0.029160891063759943
117,-0.0011890584746779508
118,-0.046424190096561256
119,0.001886322371311977
120,0.006841659244787452
121,-0.03152691732524925
122,0.01905751365641527
123,-0.013074533033873275
124,0.01808735026496616
125,-0.0117251891727708
126,-0.0024875728625666955
127,-0.01026187553556376
128,0.003492780823128547
129,0.011883309570353126
130,-0.04157368234964369
131,-0.0017044091816710814
132,0.01335667786279746
133,-0.0138694490963715
134,-0.004643959713100061
135,0.00854735166212493
136,0.02479631219760819
137,-0.0175637377966704
138,0.030184728360122134
139,-0.06752812044562442
140,0.05011670556654919
141,-0.004316085762498091
142,-0.02221805699621666
143,0.0132500626518216
144,-0.027751318982601053
145,0.010391756360432162
146,-0.0020009739386572974
147,-0.008845856858652239
148,-0.04748536261734704
149,0.011721230075819856
150,0.0007598316537727624
151,-0.02364223193416874
152,0.030558893793552127
153,-0.008011408732624646
154,0.0036264033478586345
155,0.0015739424694229676
156,-0.0035740985289217098
157,-0.013879756142028278
158,0.0013870087510785048
159,0.004032367165954778
160,-0.014441990406206796
161,-0.04315806602256138
162,0.030752137895568743
163,-0.010458474178994358
164,-0.010054698760871957
165,0.027626065735988886
166,-0.03873826404988823
167,-0.0034058242834634394
168,-0.004685584879032947
169,-0.00872539800682402
170,-0.05357893008824577
171,-0.12885702312571412
172,0.009709377575741206
173,0.009726962952213767
174,-0.034280704800085174
175,0.007465892225232248
176,0.0033342091432066083
177,-0.03150626601308664
178,-0.018449209864512733
179,0.020789074356432638
180,0.10079805179870646
181,0.04221813751243356
182,-0.006664645680444756
183,0.029719135162272887
184,0.0014537030638460324
185,0.014679237618396339
186,0.03713631549595398
187,-0.01660787516426155
188,-0.01333130659944061
189,0.014694069587938003
190,-0.014674501769454718
191,-0.025243785163188266
192,-0.0058454931838720706
193,0.0487386273840803
194,-0.019555211612595394
195,0.01835327484084708
196,-0.0017826320277624904
197,-0.062255839543797216
198,-0.027260198307682927
199,0.004299101896436619
200,-0.02073580394084798
201,-0.041053390645994906
202,-0.006532018255773343
203,0.04203678031359194
204,-0.019260063786628916
205,-0.021182119277615416
206,-0.024746862674382877
207,0.034976550787680596
208,0.014169908509560757
