,0,1,2,3,4,5,6,7,8,9
0,2.6662621408136467,-5.340511389357697,-2.84705286623467,-6.07408107357028,3.1874540131778235,-1.1259960071647552,1.2433539634233648,0.8614562468043467,0.18782843496410068,-2.8329196621306063
1,3.6502092082294033,-10.699780436399069,-1.2393893258571942,3.332257924188747,2.899819083304505,-0.7274748043489829,8.284052141380805,-1.691314736413776,-1.797464961947183,-0.6840055354281984
2,-8.532802735331058,-5.781050388672183,4.247164364518583,1.7697163727327274,4.269359448910386,-0.9067458505990953,1.409015296867048,-3.489228445803989,-3.2648982083445524,1.5860978041615947
3,-0.2381218016113868,-8.28622876842741,-2.108971765677042,0.9623929200281329,2.212269936777418,-3.419264199719905,7.830914459164136,3.1444677022925314,5.141816094948839,2.8215353351159203
4,-1.5377901554382316,-10.256885338406946,3.9465620292865267,-0.5451845250525247,1.4152834389809885,-2.6884524372998166,3.7018588214072317,0.4976576983250549,1.26820913085665,-1.1585931446167483
5,-0.5356452726550143,-9.162586981765113,2.711627325250975,-4.499816895064911,2.3696147956318674,-4.620008300223968,4.3484921929920715,0.5844170424097412,-0.891882768677304,0.5439318622695892
6,4.262092115108052,-8.768263448884962,0.6699636841277277,-3.0748067129539125,5.4126722747022535,0.9551196983882739,1.0772249004770291,-4.934802589534073,-6.827102977574956,-1.8837244421657482
7,8.855443330159583,-15.009316881300522,1.4696634172510274,-2.926809486562532,2.5263374987909444,6.557940145283595,-0.6879457083401754,-4.82695510538608,0.4048763253848545,1.3433096118797458
8,14.24069840570148,-13.57607086136817,-1.1247643186382503,-5.607339749581314,-2.3097769087693965,1.7034291493826716,4.022632738500171,-0.7959995272181826,-3.4743783210629777,-1.835374859943193
9,11.8097918155378,-13.424107043943744,-3.195548924408897,-1.2839970217902226,-0.4607410698679355,6.102852340544386,0.8278709864153586,-6.610202949900247,5.018468686113192,1.993409136897547
10,-4.339878692524886,-9.752127547368264,3.440615283113186,-4.029134335414497,4.443446040851721,-1.9144096776944384,8.223314378909732,3.76061429965811,7.688054547081465,0.5304563697253948
11,-4.7542189189176005,-6.4885750362003325,2.668431386626666,-2.5532799627804805,1.9299386573638495,-1.7185304747279413,3.275688643615571,0.8190015138901634,-3.325800511773298,-0.9680375021696546
12,1.649015572348077,-15.059939570283634,4.186143523574985,-5.972612874563977,4.510064633032279,-1.9350764779014398,5.833243771967068,2.6139004764124425,2.9534474431294306,-0.3685853167380273
13,11.588468125305733,-17.808942399762447,1.428273015531513,-3.0439057740578885,2.5778689258967065,-0.20152881015203428,-1.2230879887476722,-2.7031356617056606,-3.3355452199673334,-0.41116413817023245
14,-9.758756973959516,-4.286286644545389,5.285169078780678,1.6272749844865646,-2.241965959096931,-1.7848901545456677,4.645392006772923,-1.0165052338130383,-3.6326257899098073,-0.6089804657372995
15,-9.974314476352163,-8.348556790646729,8.259909296370092,-0.016327369198498864,3.431924658343043,-6.842093837782976,3.819268610951112,-0.6970673920241275,-3.8967302123306418,-0.4441369485006321
16,17.31362103733943,-17.35997606431168,-4.606004763863465,-6.613927791768771,0.6790729577984309,5.492634797012777,3.1455808122990705,-4.818324526642356,-0.0406507837761243,0.9139102211875405
17,-3.1123542638258597,-7.62725536603855,6.460987304819665,-4.308140587814954,-0.8056471967026692,-3.3666489293286754,1.107363061199745,-1.4109913335070925,-9.584637274101885,-1.7977152757644965
18,1.27294414992447,-7.436283713662258,2.4680194686738433,-3.1268480853617113,3.6523907943064406,1.212045643718187,2.3397657836890335,-1.0676292352340575,-3.408303703290736,-1.7978628836996113
19,1.229287010412331,-7.252656415216517,-0.5771985897693659,-4.660974109377811,5.399176023629083,3.1696154247665396,-1.7296790671715883,-0.9105438980727083,-3.3031737317496197,2.2310850836905587
20,-10.898373712748922,-3.8303404051897996,4.892937565341686,-1.5685814151866713,1.5977583111903175,-1.8533999262730019,0.12030078003152644,-1.9230910884977996,-4.156081840309888,0.24593158623338196
21,1.4376825943188642,-6.920907120881823,-2.1354096906848588,0.2835334838366165,1.2926597064346437,1.3376778030566068,8.816214506983846,1.3141798930071653,8.633687313518427,-0.6365287723677058
22,-1.7622168428566343,-10.856347579104444,6.314806954860154,2.055412062667174,-1.4628589448713833,-1.1000948091638807,4.7429467198307655,-3.8182354718007607,-2.6949413544695306,-1.0816764141493653
23,1.4610196360404815,-5.569782078162772,-0.20731736296366654,-1.6575961343271914,3.5149638445472107,-0.6184013307074732,6.540158485276278,-4.55613225932331,1.8834226626507677,0.1891217790194497
24,-0.4072364704634679,-13.534443067647063,5.365999179947114,-1.1567873794845376,2.159329055373154,1.946805758758218,3.1026298232943397,-4.059179202950953,1.174370265156158,0.5771918883176218
