,0,1,2,3,4
0,-0.1349722689093259,0.015314949504254357,0.7205196879004965,0.3054379370645871,-0.19552181513788197
1,-0.2525773258246689,0.0038095031488298045,-0.08526767653056913,0.14474763004073934,-0.07734348568046488
2,-0.02599282669706496,-0.0007493918737598269,0.010997547579687619,0.03227976658920633,0.022739878196280813
3,0.346037909482621,-0.016643092747890643,-0.7517687653425702,-0.1632041363950968,-0.05403659131088265
4,0.13711575115674493,-0.016680702882112722,0.002545526840390515,0.28886728770553377,0.058233431050563965
5,0.03360054318911678,-0.0013266447651524077,0.028488778659510237,-0.04567021092197746,-0.006698857518735609
6,-0.225105823685022,-0.006605587952484938,0.03999420689743324,-0.05312973468534006,0.0451166940139658
7,0.016625089978479182,0.0061095306362331,-0.012153674227041066,-0.3964086363605511,-0.10266487617274138
8,-0.06618982996713321,0.0006720931956245607,-0.03162681963213619,0.06574756097243302,-0.06338518230074922
9,0.2811797415792959,0.0011591293958123233,-6.524164345659699e-05,-0.0031771957748994136,-0.00813292131572243
10,-0.005668013824717181,-1.2155430788885961,-0.013159917074078936,-0.038181860557010124,0.030601279002405606
11,-0.058695289054223596,1.0118953904227384,-0.015753902912669145,-0.034039321720721494,-0.10277861132175012
12,-0.027166388584698643,-1.275339726497335,-0.026941177613576173,-0.001319509141287173,0.03984176813758922
13,-0.25866416956007643,-0.03732167765780753,-0.12176282460321886,-0.31644846512296826,-0.4887347732610287
14,0.07190129310913664,0.0034156443515108853,-0.17517811178418646,0.2149183510380138,0.132081856955193
15,-0.07496076197688281,0.008848572777294714,0.03166701514591705,0.053362224072915375,0.025497088969683127
16,-0.19321944634611693,0.04287220418846946,0.04528442724204709,0.29502618995908936,0.6063754858627922
17,-0.09566190756905416,-0.005446685613925266,0.241829937449212,-0.26725153951450303,-0.18057321356543463
18,-0.001541459781108024,-0.0060137574421980046,-0.05336533016668118,-0.04107409323831789,-0.05418377254007244
19,0.3240809457249591,-0.027451567055896554,-0.0275031524249615,0.012144116794427604,-0.337567108480977
20,0.05094083084859173,-0.005144119143425482,-0.17436816449492493,0.1416543810494822,0.020960823573438574
21,-0.021634876506323973,-0.004260839198886529,-0.036945559018783596,-0.05860062637004622,-0.007777847482608636
22,0.2811797415793591,0.0011591293953204863,-6.524164363321867e-05,-0.0031771957749826387,-0.00813292131553549
23,0.06623921504898261,0.28969354893453564,0.02828164844134277,0.05853018412385147,-0.03130969006796973
24,0.027825934991891642,-0.17722139497932307,0.04512997746563109,0.057970413531242784,0.0645407476122119
25,0.03665625723317973,-0.23183723787850496,0.025068837671062397,0.0036455335370130133,-0.053285214046682586
26,0.16079894446670218,0.018832699759456922,-0.3147247216571577,0.19759642984381284,0.08029213824866524
27,-0.06137544885967679,-0.011640280662349454,0.07451902937306448,0.002185078671647807,-0.22555493975475763
28,-0.015662662650627112,0.00031374101357771814,-0.04724483524259954,-0.014205226778965458,0.05354178911060042
29,-0.10728536564826052,-0.01370234313292816,0.15058505559434945,-0.06935228157590367,-0.3044502400898721
30,0.22634282867361913,0.004132511272948297,-0.17870910104293714,-0.15346857142556947,0.37607884058584334
31,-0.013760592785100327,0.003056513605764084,-0.017912110576392287,-0.036842177100491605,-0.04509296361617391
32,-0.04794467307421223,0.012144381179397578,-0.05944407624884865,-0.20286919253022095,0.03260548239175809
33,-0.1604161440395476,0.0004978622692152612,0.12384271626655192,0.1261361826287458,-0.25057509829520774
34,0.034682608967749134,-0.001288176012629314,0.04568700327118384,0.037044300811804674,0.014031152900350114
35,0.28117974157931014,0.0011591293956801753,-6.524164345572187e-05,-0.0031771957748470215,-0.00813292131566413
36,-0.05480498038717298,2.3266027608007436,0.11715618456376972,0.006908836393906506,-0.0827521271310696
37,-0.009635116542769747,-0.48501608432342797,-0.06563630468927964,-0.004888583757095402,-0.03159692684979698
38,-0.02280024925174079,0.7908276582672176,0.0013432899090353436,-0.01842264634388731,-0.004354283485070502
39,-0.11082962216342111,-0.004650927970793344,0.14102691080872087,-0.21004729108878642,-0.13274369085329404
40,-0.024894593000443388,0.01440374575497258,0.11868897209982979,-0.11034445319710039,0.1470031732345595
41,-0.03309068493492387,0.003691942242688472,-0.016245449932086712,0.009592159454549774,-0.08421569564915313
42,0.1464623900981256,0.0020416091824442158,-0.13927673267167465,0.3000153466027776,0.3390637876139627
43,0.03342964185904372,-0.040733510513702366,-0.0816865904513347,0.1528688132493763,-0.10122996349726894
44,0.006175744332420607,-0.0019135059505297264,0.018980293688725967,0.00541859608042039,-0.01933645151348622
45,-0.019451558327042512,-0.011645607861798562,0.013467905656445962,-0.14581724721996367,-0.2394315866942942
46,0.013676590822314198,0.029403648628776785,-0.03640479641349988,-0.10948690849745121,0.11262512191535608
47,0.006006169620607542,-0.0012560114181700013,-0.0460119645343611,-0.057633973889155,0.016409401487326097
48,0.28117974157934833,0.0011591293955368444,-6.524164371665345e-05,-0.003177195775059342,-0.008132921315757258
49,0.01060853256773383,-0.2692183681131127,-0.09640386986946656,-0.004932743508172896,0.0875517180171857
50,-0.008468529839536922,-0.2985772809668729,0.06195250248195965,0.009047912331103157,-0.02166860371647679
51,0.013043257024815472,0.06996533944396591,-0.020890581496892987,-0.011662891910064269,0.011214034832397706
52,-0.22722332205921314,0.00029909185261968885,-0.11840396043131457,0.05486526874005616,0.23182063837499284
53,0.0007299564793231059,0.014970660995639762,-0.08108137930461884,0.07993584864581728,-0.06197154280016291
54,-0.025651970014867014,-0.007921831211551073,0.008141845064250062,-0.008165396936591324,-0.02415718307039911
55,-0.07344916799390261,0.031330191960561846,0.2223039735389906,-0.13034860098618295,-0.2447483481416173
56,-0.03491304687264228,-0.0036268675607786394,0.05687627161198358,-0.19293998749872449,-0.08459938248793296
57,-0.04686055024611353,-0.0013838243849751302,-0.03930610517929131,-0.02736139528678548,0.054442849285883194
58,0.15092196638998528,-0.053203784599126516,-0.14018540188088768,0.09917506145851998,-0.026053085615200602
59,0.036816805037167236,-0.005249894592331619,0.06028071791965536,0.1344698200451443,0.11834945632865755
60,0.022965628300551415,0.0005722835386982659,-0.03234261048850715,-0.017143819576092473,-0.02081549207655845
61,0.2811797415792449,0.0011591293958103652,-6.52416435774253e-05,-0.0031771957749284437,-0.008132921315557241
62,-0.03067508144106313,-0.37988155659567463,0.0271756077695839,-0.016193454758226505,0.1261662634238289
63,0.017424284510644306,0.6841302781902268,-0.035998509261138276,-0.04236451986738057,-0.02267394051472943
64,-0.01868800510856174,0.04925297998371323,0.0031205056091890213,0.005901081508954378,0.058018308768066434
65,-0.09307687817583848,-0.0011112574997967977,-0.043093290089773195,0.12190026805018786,-0.042128083409713635
66,0.12187403893747416,-0.014445360477948492,0.0024040908601014425,-0.06080837102841449,-0.034721350843612726
67,-0.02580397351903782,0.005805360104378674,-0.04232613876429945,0.010228076402474258,0.00443173709397226
68,0.2880600263446843,0.014372297468236756,-0.34455586381815584,-0.17487696177165943,0.10799996152658059
69,-0.07603420690990846,0.019350715969387252,-0.002257607150238622,0.403165045769979,0.1552593623118102
70,0.03603168315230441,-0.002312519907852897,0.06828561703215653,-0.03985049447284027,-0.0070785038162019
71,-0.21937599007681421,0.004326441731275662,0.29379680822737103,-0.011768597576163602,0.03454335485674574
72,-0.04741801723709545,-0.002931912694303533,0.08693394369007633,-0.2746995857044724,-0.028638585896750182
73,-0.059181933644884464,-0.006854163467854935,-0.08778011423299358,-0.02020391955067824,0.009090193938461557
74,0.28117974157937176,0.0011591293958935398,-6.524164350710135e-05,-0.0031771957748968375,-0.008132921315703624
75,-0.021911331072190322,-2.4164413830923843,-0.02705170032099697,0.001482783057445502,-0.06554164485950638
76,-0.009562574533434945,-0.12822109060495637,-0.007503957748830467,0.032756137077125276,0.05375332045554386
77,-0.014709233088122381,-0.23847273033873267,-0.001976938487745439,-0.013192179702235568,0.001277144404394255
78,0.23114391483747998,0.01803345182139525,0.05046511729424578,-0.09643383443903653,-0.22482984628829314
79,-0.1125295163689809,-0.012520477805260296,-0.06289607108420545,0.013120489012830104,-0.058160000298611826
80,-0.030987663173129225,0.00720296623457505,-0.038087357708025446,-0.018945656553174733,0.018047324476900377
81,-0.4458146080744786,-0.046093483702030424,0.09574705404198375,-0.17355589031454416,0.18113198845248837
82,0.1039033629720913,0.0053946117201748335,0.18879086880995705,-0.12077290758620632,-0.09041394269044033
83,-0.022235534372229727,-0.00036068365139311186,-0.017102566302078036,-0.03774876547784506,0.020777568166243647
84,0.23576690647920517,0.018920203483013674,-0.4131868256468161,0.18624716539122455,-0.1367757046432323
85,0.002286785267917313,0.009261566370680721,-0.11477740894660145,0.12728842105945432,0.14067661684968719
86,0.018654415533186787,-0.011896183070878875,-0.014929454300913785,-0.034214491293926036,-0.08424998452503636
87,0.2811797415793888,0.0011591293955300515,-6.524164363432916e-05,-0.0031771957748910565,-0.00813292131569673
88,0.03364429798405426,-0.2338916041601361,-0.039483009490880794,0.0022332159129172593,0.08417025335389965
